Jahr;Monat;Branche_Label;Preisart;Umsatz;Typ
2001;2;Restaurant /Cafe;REAL;1301;Gastronomie
2001;3;Restaurant /Cafe;REAL;1451;Gastronomie
2001;4;Restaurant /Cafe;REAL;1517;Gastronomie
2001;5;Restaurant /Cafe;REAL;1659;Gastronomie
2001;6;Restaurant /Cafe;REAL;1628;Gastronomie
2001;7;Restaurant /Cafe;REAL;1663;Gastronomie
2001;8;Restaurant /Cafe;REAL;1674;Gastronomie
2001;9;Restaurant /Cafe;REAL;1557;Gastronomie
2001;10;Restaurant /Cafe;REAL;1591;Gastronomie
2001;11;Restaurant /Cafe;REAL;1437;Gastronomie
2001;12;Restaurant /Cafe;REAL;1629;Gastronomie
2001;1;Caterer;REAL;945;Gastronomie
2001;2;Caterer;REAL;927;Gastronomie
2001;3;Caterer;REAL;1032;Gastronomie
2001;4;Caterer;REAL;948;Gastronomie
2001;5;Caterer;REAL;1038;Gastronomie
2001;6;Caterer;REAL;1012;Gastronomie
2001;7;Caterer;REAL;1014;Gastronomie
2001;8;Caterer;REAL;991;Gastronomie
2001;9;Caterer;REAL;1037;Gastronomie
2001;10;Caterer;REAL;1007;Gastronomie
2001;11;Caterer;REAL;996;Gastronomie
2001;12;Caterer;REAL;935;Gastronomie
2001;1;Bars;REAL;1648;Gastronomie
2001;2;Bars;REAL;1666;Gastronomie
2001;3;Bars;REAL;1807;Gastronomie
2001;4;Bars;REAL;1763;Gastronomie
2001;5;Bars;REAL;1867;Gastronomie
2001;6;Bars;REAL;1826;Gastronomie
2001;7;Bars;REAL;1901;Gastronomie
2001;8;Bars;REAL;1779;Gastronomie
2001;9;Bars;REAL;1758;Gastronomie
2001;10;Bars;REAL;1843;Gastronomie
2001;11;Bars;REAL;1768;Gastronomie
2001;12;Bars;REAL;1993;Gastronomie
2002;1;Hotels;REAL;926;Beherbergung
2002;2;Hotels;REAL;937;Beherbergung
2002;3;Hotels;REAL;1051;Beherbergung
2002;4;Hotels;REAL;1111;Beherbergung
2002;5;Hotels;REAL;1226;Beherbergung
2002;6;Hotels;REAL;1231;Beherbergung
2002;7;Hotels;REAL;1175;Beherbergung
2002;8;Hotels;REAL;1207;Beherbergung
2002;9;Hotels;REAL;1354;Beherbergung
2002;10;Hotels;REAL;1239;Beherbergung
2002;11;Hotels;REAL;1007;Beherbergung
2002;12;Hotels;REAL;968;Beherbergung
2002;1;Ferienunterkünfte;REAL;765;Beherbergung
2002;2;Ferienunterkünfte;REAL;772;Beherbergung
2002;3;Ferienunterkünfte;REAL;989;Beherbergung
2002;4;Ferienunterkünfte;REAL;1083;Beherbergung
2002;5;Ferienunterkünfte;REAL;1406;Beherbergung
2002;6;Ferienunterkünfte;REAL;1466;Beherbergung
2002;7;Ferienunterkünfte;REAL;1685;Beherbergung
2002;8;Ferienunterkünfte;REAL;168;Beherbergung
2002;9;Ferienunterkünfte;REAL;1586;Beherbergung
2002;10;Ferienunterkünfte;REAL;1344;Beherbergung
2002;11;Ferienunterkünfte;REAL;72;Beherbergung
2002;12;Ferienunterkünfte;REAL;672;Beherbergung
2002;1;Campingplätze;REAL;687;Beherbergung
2002;2;Campingplätze;REAL;652;Beherbergung
2002;3;Campingplätze;REAL;853;Beherbergung
2002;4;Campingplätze;REAL;1384;Beherbergung
2002;5;Campingplätze;REAL;1216;Beherbergung
2002;6;Campingplätze;REAL;1178;Beherbergung
2002;7;Campingplätze;REAL;1451;Beherbergung
2002;8;Campingplätze;REAL;1536;Beherbergung
2002;9;Campingplätze;REAL;884;Beherbergung
2002;10;Campingplätze;REAL;693;Beherbergung
2002;11;Campingplätze;REAL;418;Beherbergung
2002;12;Campingplätze;REAL;42;Beherbergung
2002;1;Restaurant /Cafe;REAL;1253;Gastronomie
2002;2;Restaurant /Cafe;REAL;1208;Gastronomie
2002;3;Restaurant /Cafe;REAL;1402;Gastronomie
2002;4;Restaurant /Cafe;REAL;1391;Gastronomie
2002;5;Restaurant /Cafe;REAL;1528;Gastronomie
2002;6;Restaurant /Cafe;REAL;1445;Gastronomie
2002;7;Restaurant /Cafe;REAL;1482;Gastronomie
2002;8;Restaurant /Cafe;REAL;1495;Gastronomie
2002;9;Restaurant /Cafe;REAL;1424;Gastronomie
2002;10;Restaurant /Cafe;REAL;1358;Gastronomie
2002;11;Restaurant /Cafe;REAL;1234;Gastronomie
2002;12;Restaurant /Cafe;REAL;1384;Gastronomie
2002;1;Caterer;REAL;881;Gastronomie
2002;2;Caterer;REAL;884;Gastronomie
2002;3;Caterer;REAL;933;Gastronomie
2002;4;Caterer;REAL;968;Gastronomie
2002;5;Caterer;REAL;914;Gastronomie
2002;6;Caterer;REAL;952;Gastronomie
2002;7;Caterer;REAL;948;Gastronomie
2002;8;Caterer;REAL;895;Gastronomie
2002;9;Caterer;REAL;967;Gastronomie
2002;10;Caterer;REAL;949;Gastronomie
2002;11;Caterer;REAL;94;Gastronomie
2002;12;Caterer;REAL;896;Gastronomie
2002;1;Bars;REAL;1591;Gastronomie
2002;2;Bars;REAL;1554;Gastronomie
2002;3;Bars;REAL;1727;Gastronomie
2002;4;Bars;REAL;1663;Gastronomie
2002;5;Bars;REAL;1756;Gastronomie
2002;6;Bars;REAL;1691;Gastronomie
2002;7;Bars;REAL;1608;Gastronomie
2002;8;Bars;REAL;1687;Gastronomie
2002;9;Bars;REAL;1621;Gastronomie
2002;10;Bars;REAL;1691;Gastronomie
2002;11;Bars;REAL;1596;Gastronomie
2002;12;Bars;REAL;1764;Gastronomie
2003;1;Hotels;REAL;827;Beherbergung
2003;2;Hotels;REAL;849;Beherbergung
2003;3;Hotels;REAL;967;Beherbergung
2003;4;Hotels;REAL;965;Beherbergung
2003;5;Hotels;REAL;1177;Beherbergung
2003;6;Hotels;REAL;113;Beherbergung
2003;7;Hotels;REAL;1063;Beherbergung
2003;8;Hotels;REAL;1092;Beherbergung
2003;9;Hotels;REAL;124;Beherbergung
2003;10;Hotels;REAL;1185;Beherbergung
2003;11;Hotels;REAL;96;Beherbergung
2003;12;Hotels;REAL;95;Beherbergung
2003;1;Ferienunterkünfte;REAL;753;Beherbergung
2003;2;Ferienunterkünfte;REAL;809;Beherbergung
2003;3;Ferienunterkünfte;REAL;96;Beherbergung
2003;4;Ferienunterkünfte;REAL;1007;Beherbergung
2003;5;Ferienunterkünfte;REAL;1273;Beherbergung
2003;6;Ferienunterkünfte;REAL;1401;Beherbergung
2003;7;Ferienunterkünfte;REAL;1439;Beherbergung
2003;8;Ferienunterkünfte;REAL;1447;Beherbergung
2003;9;Ferienunterkünfte;REAL;1394;Beherbergung
2003;10;Ferienunterkünfte;REAL;1298;Beherbergung
2003;11;Ferienunterkünfte;REAL;808;Beherbergung
2003;12;Ferienunterkünfte;REAL;893;Beherbergung
2003;1;Campingplätze;REAL;838;Beherbergung
2003;2;Campingplätze;REAL;685;Beherbergung
2003;3;Campingplätze;REAL;1055;Beherbergung
2003;4;Campingplätze;REAL;1547;Beherbergung
2003;5;Campingplätze;REAL;1176;Beherbergung
2003;6;Campingplätze;REAL;1352;Beherbergung
2003;7;Campingplätze;REAL;1598;Beherbergung
2003;8;Campingplätze;REAL;1974;Beherbergung
2003;9;Campingplätze;REAL;1107;Beherbergung
2003;10;Campingplätze;REAL;83;Beherbergung
2003;11;Campingplätze;REAL;459;Beherbergung
2003;12;Campingplätze;REAL;508;Beherbergung
2003;1;Restaurant /Cafe;REAL;1126;Gastronomie
2003;2;Restaurant /Cafe;REAL;1103;Gastronomie
2003;3;Restaurant /Cafe;REAL;1255;Gastronomie
2003;4;Restaurant /Cafe;REAL;1261;Gastronomie
2003;5;Restaurant /Cafe;REAL;1391;Gastronomie
2003;6;Restaurant /Cafe;REAL;1352;Gastronomie
2003;7;Restaurant /Cafe;REAL;138;Gastronomie
2003;8;Restaurant /Cafe;REAL;1404;Gastronomie
2003;9;Restaurant /Cafe;REAL;1322;Gastronomie
2003;10;Restaurant /Cafe;REAL;1286;Gastronomie
2003;11;Restaurant /Cafe;REAL;1185;Gastronomie
2003;12;Restaurant /Cafe;REAL;1324;Gastronomie
2003;1;Caterer;REAL;857;Gastronomie
2003;2;Caterer;REAL;856;Gastronomie
2003;3;Caterer;REAL;901;Gastronomie
2003;4;Caterer;REAL;882;Gastronomie
2003;5;Caterer;REAL;898;Gastronomie
2003;6;Caterer;REAL;91;Gastronomie
2003;7;Caterer;REAL;945;Gastronomie
2003;8;Caterer;REAL;863;Gastronomie
2003;9;Caterer;REAL;974;Gastronomie
2003;10;Caterer;REAL;953;Gastronomie
2003;11;Caterer;REAL;911;Gastronomie
2003;12;Caterer;REAL;905;Gastronomie
2003;1;Bars;REAL;1573;Gastronomie
2003;2;Bars;REAL;1526;Gastronomie
2003;3;Bars;REAL;1667;Gastronomie
2003;4;Bars;REAL;1654;Gastronomie
2003;5;Bars;REAL;1768;Gastronomie
2003;6;Bars;REAL;1716;Gastronomie
2003;7;Bars;REAL;1661;Gastronomie
2003;8;Bars;REAL;1726;Gastronomie
2003;9;Bars;REAL;1685;Gastronomie
2003;10;Bars;REAL;1731;Gastronomie
2003;11;Bars;REAL;1614;Gastronomie
2003;12;Bars;REAL;1795;Gastronomie
2004;1;Hotels;REAL;787;Beherbergung
2004;2;Hotels;REAL;854;Beherbergung
2004;3;Hotels;REAL;974;Beherbergung
2004;4;Hotels;REAL;994;Beherbergung
2004;5;Hotels;REAL;121;Beherbergung
2004;6;Hotels;REAL;1115;Beherbergung
2004;7;Hotels;REAL;1083;Beherbergung
2004;8;Hotels;REAL;1094;Beherbergung
2004;9;Hotels;REAL;1266;Beherbergung
2004;10;Hotels;REAL;1191;Beherbergung
2004;11;Hotels;REAL;954;Beherbergung
2004;12;Hotels;REAL;933;Beherbergung
2004;1;Ferienunterkünfte;REAL;767;Beherbergung
2004;2;Ferienunterkünfte;REAL;845;Beherbergung
2004;3;Ferienunterkünfte;REAL;1059;Beherbergung
2004;4;Ferienunterkünfte;REAL;1137;Beherbergung
2004;5;Ferienunterkünfte;REAL;1268;Beherbergung
2004;6;Ferienunterkünfte;REAL;1392;Beherbergung
2004;7;Ferienunterkünfte;REAL;1431;Beherbergung
2004;8;Ferienunterkünfte;REAL;1436;Beherbergung
2004;9;Ferienunterkünfte;REAL;1441;Beherbergung
2004;10;Ferienunterkünfte;REAL;1234;Beherbergung
2004;11;Ferienunterkünfte;REAL;866;Beherbergung
2004;12;Ferienunterkünfte;REAL;769;Beherbergung
2004;1;Campingplätze;REAL;1021;Beherbergung
2004;2;Campingplätze;REAL;1003;Beherbergung
2004;3;Campingplätze;REAL;1111;Beherbergung
2004;4;Campingplätze;REAL;122;Beherbergung
2004;5;Campingplätze;REAL;1156;Beherbergung
2004;6;Campingplätze;REAL;1177;Beherbergung
2004;7;Campingplätze;REAL;1379;Beherbergung
2004;8;Campingplätze;REAL;1789;Beherbergung
2004;9;Campingplätze;REAL;1059;Beherbergung
2004;10;Campingplätze;REAL;742;Beherbergung
2004;11;Campingplätze;REAL;297;Beherbergung
2004;12;Campingplätze;REAL;34;Beherbergung
2004;1;Restaurant /Cafe;REAL;1082;Gastronomie
2004;2;Restaurant /Cafe;REAL;1088;Gastronomie
2004;3;Restaurant /Cafe;REAL;1153;Gastronomie
2004;4;Restaurant /Cafe;REAL;1233;Gastronomie
2004;5;Restaurant /Cafe;REAL;1325;Gastronomie
2004;6;Restaurant /Cafe;REAL;1239;Gastronomie
2004;7;Restaurant /Cafe;REAL;1317;Gastronomie
2004;8;Restaurant /Cafe;REAL;1319;Gastronomie
2004;9;Restaurant /Cafe;REAL;1268;Gastronomie
2004;10;Restaurant /Cafe;REAL;1254;Gastronomie
2004;11;Restaurant /Cafe;REAL;1129;Gastronomie
2004;12;Restaurant /Cafe;REAL;1277;Gastronomie
2004;1;Caterer;REAL;824;Gastronomie
2004;2;Caterer;REAL;841;Gastronomie
2004;3;Caterer;REAL;936;Gastronomie
2004;4;Caterer;REAL;887;Gastronomie
2004;5;Caterer;REAL;92;Gastronomie
2004;6;Caterer;REAL;916;Gastronomie
2004;7;Caterer;REAL;93;Gastronomie
2004;8;Caterer;REAL;845;Gastronomie
2004;9;Caterer;REAL;959;Gastronomie
2004;10;Caterer;REAL;94;Gastronomie
2004;11;Caterer;REAL;92;Gastronomie
2004;12;Caterer;REAL;922;Gastronomie
2004;1;Bars;REAL;1511;Gastronomie
2004;2;Bars;REAL;1477;Gastronomie
2004;3;Bars;REAL;1502;Gastronomie
2004;4;Bars;REAL;1563;Gastronomie
2004;5;Bars;REAL;1661;Gastronomie
2004;6;Bars;REAL;1551;Gastronomie
2004;7;Bars;REAL;1609;Gastronomie
2004;8;Bars;REAL;1569;Gastronomie
2004;9;Bars;REAL;1544;Gastronomie
2004;10;Bars;REAL;161;Gastronomie
2004;11;Bars;REAL;148;Gastronomie
2004;12;Bars;REAL;1698;Gastronomie
2005;1;Hotels;REAL;777;Beherbergung
2005;2;Hotels;REAL;804;Beherbergung
2005;3;Hotels;REAL;894;Beherbergung
2005;4;Hotels;REAL;99;Beherbergung
2005;5;Hotels;REAL;1115;Beherbergung
2005;6;Hotels;REAL;1092;Beherbergung
2005;7;Hotels;REAL;1053;Beherbergung
2005;8;Hotels;REAL;1092;Beherbergung
2005;9;Hotels;REAL;1248;Beherbergung
2005;10;Hotels;REAL;116;Beherbergung
2005;11;Hotels;REAL;911;Beherbergung
2005;12;Hotels;REAL;959;Beherbergung
2005;1;Ferienunterkünfte;REAL;759;Beherbergung
2005;2;Ferienunterkünfte;REAL;793;Beherbergung
2005;3;Ferienunterkünfte;REAL;976;Beherbergung
2005;4;Ferienunterkünfte;REAL;1025;Beherbergung
2005;5;Ferienunterkünfte;REAL;1291;Beherbergung
2005;6;Ferienunterkünfte;REAL;1332;Beherbergung
2005;7;Ferienunterkünfte;REAL;1527;Beherbergung
2005;8;Ferienunterkünfte;REAL;149;Beherbergung
2005;9;Ferienunterkünfte;REAL;1421;Beherbergung
2005;10;Ferienunterkünfte;REAL;1283;Beherbergung
2005;11;Ferienunterkünfte;REAL;86;Beherbergung
2005;12;Ferienunterkünfte;REAL;764;Beherbergung
2005;1;Campingplätze;REAL;1655;Beherbergung
2005;2;Campingplätze;REAL;625;Beherbergung
2005;3;Campingplätze;REAL;1158;Beherbergung
2005;4;Campingplätze;REAL;993;Beherbergung
2005;5;Campingplätze;REAL;1144;Beherbergung
2005;6;Campingplätze;REAL;93;Beherbergung
2005;7;Campingplätze;REAL;1476;Beherbergung
2005;8;Campingplätze;REAL;1584;Beherbergung
2005;9;Campingplätze;REAL;1136;Beherbergung
2005;10;Campingplätze;REAL;688;Beherbergung
2005;11;Campingplätze;REAL;295;Beherbergung
2005;12;Campingplätze;REAL;317;Beherbergung
2005;1;Restaurant /Cafe;REAL;105;Gastronomie
2005;2;Restaurant /Cafe;REAL;987;Gastronomie
2005;3;Restaurant /Cafe;REAL;1136;Gastronomie
2005;4;Restaurant /Cafe;REAL;1178;Gastronomie
2005;5;Restaurant /Cafe;REAL;1276;Gastronomie
2005;6;Restaurant /Cafe;REAL;1224;Gastronomie
2005;7;Restaurant /Cafe;REAL;1312;Gastronomie
2005;8;Restaurant /Cafe;REAL;1279;Gastronomie
2005;9;Restaurant /Cafe;REAL;1258;Gastronomie
2005;10;Restaurant /Cafe;REAL;1241;Gastronomie
2005;11;Restaurant /Cafe;REAL;1087;Gastronomie
2005;12;Restaurant /Cafe;REAL;1251;Gastronomie
2005;1;Caterer;REAL;833;Gastronomie
2005;2;Caterer;REAL;845;Gastronomie
2005;3;Caterer;REAL;89;Gastronomie
2005;4;Caterer;REAL;923;Gastronomie
2005;5;Caterer;REAL;896;Gastronomie
2005;6;Caterer;REAL;989;Gastronomie
2005;7;Caterer;REAL;906;Gastronomie
2005;8;Caterer;REAL;88;Gastronomie
2005;9;Caterer;REAL;1009;Gastronomie
2005;10;Caterer;REAL;922;Gastronomie
2005;11;Caterer;REAL;939;Gastronomie
2005;12;Caterer;REAL;962;Gastronomie
2005;1;Bars;REAL;140;Gastronomie
2005;2;Bars;REAL;1338;Gastronomie
2005;3;Bars;REAL;145;Gastronomie
2005;4;Bars;REAL;1477;Gastronomie
2005;5;Bars;REAL;1554;Gastronomie
2005;6;Bars;REAL;1443;Gastronomie
2005;7;Bars;REAL;1532;Gastronomie
2005;8;Bars;REAL;1515;Gastronomie
2005;9;Bars;REAL;1495;Gastronomie
2005;10;Bars;REAL;1532;Gastronomie
2005;11;Bars;REAL;137;Gastronomie
2005;12;Bars;REAL;1657;Gastronomie
2006;1;Hotels;REAL;792;Beherbergung
2006;2;Hotels;REAL;814;Beherbergung
2006;3;Hotels;REAL;929;Beherbergung
2006;4;Hotels;REAL;966;Beherbergung
2006;5;Hotels;REAL;1182;Beherbergung
2006;6;Hotels;REAL;1136;Beherbergung
2006;7;Hotels;REAL;1123;Beherbergung
2006;8;Hotels;REAL;1084;Beherbergung
2006;9;Hotels;REAL;1287;Beherbergung
2006;10;Hotels;REAL;1184;Beherbergung
2006;11;Hotels;REAL;907;Beherbergung
2006;12;Hotels;REAL;998;Beherbergung
2006;1;Ferienunterkünfte;REAL;757;Beherbergung
2006;2;Ferienunterkünfte;REAL;749;Beherbergung
2006;3;Ferienunterkünfte;REAL;852;Beherbergung
2006;4;Ferienunterkünfte;REAL;1036;Beherbergung
2006;5;Ferienunterkünfte;REAL;127;Beherbergung
2006;6;Ferienunterkünfte;REAL;1345;Beherbergung
2006;7;Ferienunterkünfte;REAL;1508;Beherbergung
2006;8;Ferienunterkünfte;REAL;1554;Beherbergung
2006;9;Ferienunterkünfte;REAL;1506;Beherbergung
2006;10;Ferienunterkünfte;REAL;1273;Beherbergung
2006;11;Ferienunterkünfte;REAL;747;Beherbergung
2006;12;Ferienunterkünfte;REAL;742;Beherbergung
2006;1;Campingplätze;REAL;887;Beherbergung
2006;2;Campingplätze;REAL;1293;Beherbergung
2006;3;Campingplätze;REAL;1113;Beherbergung
2006;4;Campingplätze;REAL;1124;Beherbergung
2006;5;Campingplätze;REAL;883;Beherbergung
2006;6;Campingplätze;REAL;1316;Beherbergung
2006;7;Campingplätze;REAL;1706;Beherbergung
2006;8;Campingplätze;REAL;1428;Beherbergung
2006;9;Campingplätze;REAL;1009;Beherbergung
2006;10;Campingplätze;REAL;768;Beherbergung
2006;11;Campingplätze;REAL;354;Beherbergung
2006;12;Campingplätze;REAL;721;Beherbergung
2006;1;Restaurant /Cafe;REAL;101;Gastronomie
2006;2;Restaurant /Cafe;REAL;972;Gastronomie
2006;3;Restaurant /Cafe;REAL;1066;Gastronomie
2006;4;Restaurant /Cafe;REAL;1168;Gastronomie
2006;5;Restaurant /Cafe;REAL;1231;Gastronomie
2006;6;Restaurant /Cafe;REAL;1215;Gastronomie
2006;7;Restaurant /Cafe;REAL;1294;Gastronomie
2006;8;Restaurant /Cafe;REAL;124;Gastronomie
2006;9;Restaurant /Cafe;REAL;1255;Gastronomie
2006;10;Restaurant /Cafe;REAL;1208;Gastronomie
2006;11;Restaurant /Cafe;REAL;1083;Gastronomie
2006;12;Restaurant /Cafe;REAL;1263;Gastronomie
2006;1;Caterer;REAL;842;Gastronomie
2006;2;Caterer;REAL;842;Gastronomie
2006;3;Caterer;REAL;937;Gastronomie
2006;4;Caterer;REAL;895;Gastronomie
2006;5;Caterer;REAL;976;Gastronomie
2006;6;Caterer;REAL;943;Gastronomie
2006;7;Caterer;REAL;949;Gastronomie
2006;8;Caterer;REAL;899;Gastronomie
2006;9;Caterer;REAL;1031;Gastronomie
2006;10;Caterer;REAL;946;Gastronomie
2006;11;Caterer;REAL;955;Gastronomie
2006;12;Caterer;REAL;954;Gastronomie
2006;1;Bars;REAL;1333;Gastronomie
2006;2;Bars;REAL;1333;Gastronomie
2006;3;Bars;REAL;1392;Gastronomie
2006;4;Bars;REAL;1459;Gastronomie
2006;5;Bars;REAL;1491;Gastronomie
2006;6;Bars;REAL;1515;Gastronomie
2006;7;Bars;REAL;1464;Gastronomie
2006;8;Bars;REAL;1445;Gastronomie
2006;9;Bars;REAL;1499;Gastronomie
2006;10;Bars;REAL;1487;Gastronomie
2006;11;Bars;REAL;1369;Gastronomie
2006;12;Bars;REAL;168;Gastronomie
2007;1;Hotels;REAL;794;Beherbergung
2007;2;Hotels;REAL;826;Beherbergung
2007;3;Hotels;REAL;974;Beherbergung
2007;4;Hotels;REAL;101;Beherbergung
2007;5;Hotels;REAL;1152;Beherbergung
2007;6;Hotels;REAL;1116;Beherbergung
2007;7;Hotels;REAL;1095;Beherbergung
2007;8;Hotels;REAL;1117;Beherbergung
2007;9;Hotels;REAL;1243;Beherbergung
2007;10;Hotels;REAL;1212;Beherbergung
2007;11;Hotels;REAL;961;Beherbergung
2007;12;Hotels;REAL;1004;Beherbergung
2007;1;Ferienunterkünfte;REAL;701;Beherbergung
2007;2;Ferienunterkünfte;REAL;716;Beherbergung
2007;3;Ferienunterkünfte;REAL;91;Beherbergung
2007;4;Ferienunterkünfte;REAL;103;Beherbergung
2007;5;Ferienunterkünfte;REAL;1217;Beherbergung
2007;6;Ferienunterkünfte;REAL;1337;Beherbergung
2007;7;Ferienunterkünfte;REAL;148;Beherbergung
2007;8;Ferienunterkünfte;REAL;1508;Beherbergung
2007;9;Ferienunterkünfte;REAL;1318;Beherbergung
2007;10;Ferienunterkünfte;REAL;1191;Beherbergung
2007;11;Ferienunterkünfte;REAL;771;Beherbergung
2007;12;Ferienunterkünfte;REAL;678;Beherbergung
2007;1;Campingplätze;REAL;1759;Beherbergung
2007;2;Campingplätze;REAL;759;Beherbergung
2007;3;Campingplätze;REAL;1279;Beherbergung
2007;4;Campingplätze;REAL;118;Beherbergung
2007;5;Campingplätze;REAL;1042;Beherbergung
2007;6;Campingplätze;REAL;1157;Beherbergung
2007;7;Campingplätze;REAL;1423;Beherbergung
2007;8;Campingplätze;REAL;1573;Beherbergung
2007;9;Campingplätze;REAL;1094;Beherbergung
2007;10;Campingplätze;REAL;80;Beherbergung
2007;11;Campingplätze;REAL;33;Beherbergung
2007;12;Campingplätze;REAL;311;Beherbergung
2007;1;Restaurant /Cafe;REAL;982;Gastronomie
2007;2;Restaurant /Cafe;REAL;968;Gastronomie
2007;3;Restaurant /Cafe;REAL;1102;Gastronomie
2007;4;Restaurant /Cafe;REAL;1174;Gastronomie
2007;5;Restaurant /Cafe;REAL;1209;Gastronomie
2007;6;Restaurant /Cafe;REAL;1194;Gastronomie
2007;7;Restaurant /Cafe;REAL;1235;Gastronomie
2007;8;Restaurant /Cafe;REAL;1222;Gastronomie
2007;9;Restaurant /Cafe;REAL;1181;Gastronomie
2007;10;Restaurant /Cafe;REAL;1162;Gastronomie
2007;11;Restaurant /Cafe;REAL;1066;Gastronomie
2007;12;Restaurant /Cafe;REAL;1219;Gastronomie
2007;1;Caterer;REAL;88;Gastronomie
2007;2;Caterer;REAL;864;Gastronomie
2007;3;Caterer;REAL;978;Gastronomie
2007;4;Caterer;REAL;892;Gastronomie
2007;5;Caterer;REAL;963;Gastronomie
2007;6;Caterer;REAL;986;Gastronomie
2007;7;Caterer;REAL;955;Gastronomie
2007;8;Caterer;REAL;909;Gastronomie
2007;9;Caterer;REAL;996;Gastronomie
2007;10;Caterer;REAL;997;Gastronomie
2007;11;Caterer;REAL;988;Gastronomie
2007;12;Caterer;REAL;946;Gastronomie
2007;1;Bars;REAL;1232;Gastronomie
2007;2;Bars;REAL;127;Gastronomie
2007;3;Bars;REAL;137;Gastronomie
2007;4;Bars;REAL;1395;Gastronomie
2007;5;Bars;REAL;1437;Gastronomie
2007;6;Bars;REAL;1386;Gastronomie
2007;7;Bars;REAL;1356;Gastronomie
2007;8;Bars;REAL;1427;Gastronomie
2007;9;Bars;REAL;1356;Gastronomie
2007;10;Bars;REAL;141;Gastronomie
2007;11;Bars;REAL;1305;Gastronomie
2007;12;Bars;REAL;156;Gastronomie
2008;1;Hotels;REAL;811;Beherbergung
2008;2;Hotels;REAL;871;Beherbergung
2008;3;Hotels;REAL;902;Beherbergung
2008;4;Hotels;REAL;1015;Beherbergung
2008;5;Hotels;REAL;1173;Beherbergung
