Jahr;Monat;Branche;Branche_Label;Preisart;Umsatz;Umsatz_Veraenderung
2008;8;WZ08-55-01;Gastgewerbe;REAL;115.3;-1.3
2008;9;WZ08-55-01;Gastgewerbe;REAL;116.7;-2.6
2008;10;WZ08-55-01;Gastgewerbe;REAL;113.2;-4
2008;11;WZ08-55-01;Gastgewerbe;REAL;98.8;-3.5
2008;12;WZ08-55-01;Gastgewerbe;REAL;104.7;-5.9
2008;1;WZ08-55;Beherbergung;NOMINAL;66.7;1.8
2008;2;WZ08-55;Beherbergung;NOMINAL;72;7.9
2008;3;WZ08-55;Beherbergung;NOMINAL;76.8;-4.5
2008;4;WZ08-55;Beherbergung;NOMINAL;85.7;3.4
2008;5;WZ08-55;Beherbergung;NOMINAL;98.9;4.8
2008;6;WZ08-55;Beherbergung;NOMINAL;95.4;0.5
2008;7;WZ08-55;Beherbergung;NOMINAL;93.8;1.4
2008;8;WZ08-55;Beherbergung;NOMINAL;95;1
2008;9;WZ08-55;Beherbergung;NOMINAL;106.4;0.4
2008;10;WZ08-55;Beherbergung;NOMINAL;98.6;-1
2008;11;WZ08-55;Beherbergung;NOMINAL;77.1;-4
2008;12;WZ08-55;Beherbergung;NOMINAL;77.7;-4.4
2008;1;WZ08-551;Hotels, Gasthöfe und Pensionen;NOMINAL;66.7;3.4
2008;2;WZ08-551;Hotels, Gasthöfe und Pensionen;NOMINAL;72.5;8
2008;3;WZ08-551;Hotels, Gasthöfe und Pensionen;NOMINAL;76.4;-4.9
2008;4;WZ08-551;Hotels, Gasthöfe und Pensionen;NOMINAL;85.5;3.6
2008;5;WZ08-551;Hotels, Gasthöfe und Pensionen;NOMINAL;98.2;4.2
2008;6;WZ08-551;Hotels, Gasthöfe und Pensionen;NOMINAL;94.7;0.7
2008;7;WZ08-551;Hotels, Gasthöfe und Pensionen;NOMINAL;91;1.3
2008;8;WZ08-551;Hotels, Gasthöfe und Pensionen;NOMINAL;92.2;0.9
2008;9;WZ08-551;Hotels, Gasthöfe und Pensionen;NOMINAL;106.3;0.1
2008;10;WZ08-551;Hotels, Gasthöfe und Pensionen;NOMINAL;99;-1.2
2008;11;WZ08-551;Hotels, Gasthöfe und Pensionen;NOMINAL;78.5;-4.2
2008;12;WZ08-551;Hotels, Gasthöfe und Pensionen;NOMINAL;79;-4.8
2008;1;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;NOMINAL;55;1.3
2008;2;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;NOMINAL;61.5;7.5
2008;3;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;NOMINAL;73.3;3.2
2008;4;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;NOMINAL;75.5;-6.4
2008;5;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;NOMINAL;105.3;8.3
2008;6;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;NOMINAL;108.4;-
2008;7;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;NOMINAL;135.7;4.8
2008;8;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;NOMINAL;137.5;4.8
2008;9;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;NOMINAL;108.1;2.3
2008;10;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;NOMINAL;98.2;5
2008;11;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;NOMINAL;59.4;-2.5
2008;12;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;NOMINAL;59.7;0.7
2008;1;WZ08-553;Campingplätze;NOMINAL;87;-35.5
2008;2;WZ08-553;Campingplätze;NOMINAL;63.6;9.1
2008;3;WZ08-553;Campingplätze;NOMINAL;98.8;0.7
2008;4;WZ08-553;Campingplätze;NOMINAL;112;23.8
2008;5;WZ08-553;Campingplätze;NOMINAL;118.2;47.8
2008;6;WZ08-553;Campingplätze;NOMINAL;95;7.1
2008;7;WZ08-553;Campingplätze;NOMINAL;141.2;27.2
2008;8;WZ08-553;Campingplätze;NOMINAL;144.8;18
2008;9;WZ08-553;Campingplätze;NOMINAL;114.3;34
2008;10;WZ08-553;Campingplätze;NOMINAL;72.3;15.9
2008;11;WZ08-553;Campingplätze;NOMINAL;32.4;25.6
2008;12;WZ08-553;Campingplätze;NOMINAL;32.1;32.1
2008;1;WZ08-559;Sonstige Beherbergungsstätten;NOMINAL;0;0
2008;2;WZ08-559;Sonstige Beherbergungsstätten;NOMINAL;0;0
2008;3;WZ08-559;Sonstige Beherbergungsstätten;NOMINAL;0;0
2008;4;WZ08-559;Sonstige Beherbergungsstätten;NOMINAL;0;0
2008;5;WZ08-559;Sonstige Beherbergungsstätten;NOMINAL;0;0
2008;6;WZ08-559;Sonstige Beherbergungsstätten;NOMINAL;0;0
2008;7;WZ08-559;Sonstige Beherbergungsstätten;NOMINAL;0;0
2008;8;WZ08-559;Sonstige Beherbergungsstätten;NOMINAL;0;0
2008;9;WZ08-559;Sonstige Beherbergungsstätten;NOMINAL;0;0
2008;10;WZ08-559;Sonstige Beherbergungsstätten;NOMINAL;0;0
2008;11;WZ08-559;Sonstige Beherbergungsstätten;NOMINAL;0;0
2008;12;WZ08-559;Sonstige Beherbergungsstätten;NOMINAL;0;0
2008;1;WZ08-56;Gastronomie;NOMINAL;82.3;-0.4
2008;2;WZ08-56;Gastronomie;NOMINAL;85.2;3.8
2008;3;WZ08-56;Gastronomie;NOMINAL;90.1;-3.1
2008;4;WZ08-56;Gastronomie;NOMINAL;92.3;-4.1
2008;5;WZ08-56;Gastronomie;NOMINAL;102.1;2.2
2008;6;WZ08-56;Gastronomie;NOMINAL;97.2;-1.9
2008;7;WZ08-56;Gastronomie;NOMINAL;100.4;-0.5
2008;8;WZ08-56;Gastronomie;NOMINAL;101.4;1.1
2008;9;WZ08-56;Gastronomie;NOMINAL;97.4;-1.4
2008;10;WZ08-56;Gastronomie;NOMINAL;97.4;-0.9
2008;11;WZ08-56;Gastronomie;NOMINAL;90.7;-1.2
2008;12;WZ08-56;Gastronomie;NOMINAL;99.5;-3
2008;1;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;NOMINAL;81.3;-0.6
2008;2;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;NOMINAL;83.8;4
2008;3;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;NOMINAL;90.8;-1.6
2008;4;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;NOMINAL;91.2;-7.5
2008;5;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;NOMINAL;104.6;3
2008;6;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;NOMINAL;97.6;-2.9
2008;7;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;NOMINAL;103.6;-0.5
2008;8;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;NOMINAL;105.5;2.2
2008;9;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;NOMINAL;97.5;-2.6
2008;10;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;NOMINAL;97.4;-1.1
2008;11;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;NOMINAL;89.4;-1.3
2008;12;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;NOMINAL;100.4;-3.3
2008;1;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;NOMINAL;76.5;2.3
2008;2;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;NOMINAL;78.4;6.5
2008;3;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;NOMINAL;77.3;-7.6
2008;4;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;NOMINAL;87;13.9
2008;5;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;NOMINAL;82;-0.7
2008;6;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;NOMINAL;89.7;6.2
2008;7;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;NOMINAL;83.8;1.2
2008;8;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;NOMINAL;78;-1
2008;9;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;NOMINAL;91.3;6.8
2008;10;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;NOMINAL;87.6;2.1
2008;11;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;NOMINAL;85.5;-
2008;12;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;NOMINAL;82.8;1.1
2008;1;WZ08-563;Ausschank von Getränken;NOMINAL;100.6;-3.1
2008;2;WZ08-563;Ausschank von Getränken;NOMINAL;107.8;0.3
2008;3;WZ08-563;Ausschank von Getränken;NOMINAL;110.8;-4.6
2008;4;WZ08-563;Ausschank von Getränken;NOMINAL;110.8;-6.3
2008;5;WZ08-563;Ausschank von Getränken;NOMINAL;124.2;1.6
2008;6;WZ08-563;Ausschank von Getränken;NOMINAL;110;-7.2
2008;7;WZ08-563;Ausschank von Getränken;NOMINAL;111.8;-3.7
2008;8;WZ08-563;Ausschank von Getränken;NOMINAL;118.6;-3.3
2008;9;WZ08-563;Ausschank von Getränken;NOMINAL;110.6;-5.2
2008;10;WZ08-563;Ausschank von Getränken;NOMINAL;118;-3
2008;11;WZ08-563;Ausschank von Getränken;NOMINAL;109.7;-2.8
2008;12;WZ08-563;Ausschank von Getränken;NOMINAL;125.6;-6.9
2008;1;WZ08-561-01;Gaststättengewerbe;NOMINAL;83.9;-0.7
2008;2;WZ08-561-01;Gaststättengewerbe;NOMINAL;86.8;3.1
2008;3;WZ08-561-01;Gaststättengewerbe;NOMINAL;93.4;-2
2008;4;WZ08-561-01;Gaststättengewerbe;NOMINAL;93.6;-7.4
2008;5;WZ08-561-01;Gaststättengewerbe;NOMINAL;107.1;2.9
2008;6;WZ08-561-01;Gaststättengewerbe;NOMINAL;99;-3.6
2008;7;WZ08-561-01;Gaststättengewerbe;NOMINAL;104.5;-0.9
2008;8;WZ08-561-01;Gaststättengewerbe;NOMINAL;107;1.3
2008;9;WZ08-561-01;Gaststättengewerbe;NOMINAL;99;-3
2008;10;WZ08-561-01;Gaststättengewerbe;NOMINAL;100;-1.4
2008;11;WZ08-561-01;Gaststättengewerbe;NOMINAL;92;-1.6
2008;12;WZ08-561-01;Gaststättengewerbe;NOMINAL;103.7;-3.8
2008;1;WZ08-55-01;Gastgewerbe;NOMINAL;76.3;0.5
2008;2;WZ08-55-01;Gastgewerbe;NOMINAL;80.1;5.4
2008;3;WZ08-55-01;Gastgewerbe;NOMINAL;85;-3.6
2008;4;WZ08-55-01;Gastgewerbe;NOMINAL;90;-1.1
2008;5;WZ08-55-01;Gastgewerbe;NOMINAL;101.2;3.2
2008;6;WZ08-55-01;Gastgewerbe;NOMINAL;96.8;-1
2008;7;WZ08-55-01;Gastgewerbe;NOMINAL;98.1;0.2
2008;8;WZ08-55-01;Gastgewerbe;NOMINAL;99.1;1
2008;9;WZ08-55-01;Gastgewerbe;NOMINAL;101.4;-0.9
2008;10;WZ08-55-01;Gastgewerbe;NOMINAL;98.2;-1.1
2008;11;WZ08-55-01;Gastgewerbe;NOMINAL;85.5;-2.3
2008;12;WZ08-55-01;Gastgewerbe;NOMINAL;91;-3.4
2009;1;WZ08-55;Beherbergung;REAL;71.5;-12.2
2009;2;WZ08-55;Beherbergung;REAL;74.3;-14.3
2009;3;WZ08-55;Beherbergung;REAL;84.5;-7.1
2009;4;WZ08-55;Beherbergung;REAL;87.9;-14.1
2009;5;WZ08-55;Beherbergung;REAL;105.7;-10.9
2009;6;WZ08-55;Beherbergung;REAL;102.4;-9.6
2009;7;WZ08-55;Beherbergung;REAL;105.4;-5.2
2009;8;WZ08-55;Beherbergung;REAL;108;-4.6
2009;9;WZ08-55;Beherbergung;REAL;113.2;-8.3
2009;10;WZ08-55;Beherbergung;REAL;105.5;-8.3
2009;11;WZ08-55;Beherbergung;REAL;85;-6.9
2009;12;WZ08-55;Beherbergung;REAL;87.6;-4.1
2009;1;WZ08-551;Hotels, Gasthöfe und Pensionen;REAL;70.6;-12.9
2009;2;WZ08-551;Hotels, Gasthöfe und Pensionen;REAL;74.5;-14.5
2009;3;WZ08-551;Hotels, Gasthöfe und Pensionen;REAL;84.5;-6.3
2009;4;WZ08-551;Hotels, Gasthöfe und Pensionen;REAL;86.3;-15
2009;5;WZ08-551;Hotels, Gasthöfe und Pensionen;REAL;104.7;-10.7
2009;6;WZ08-551;Hotels, Gasthöfe und Pensionen;REAL;100;-10.7
2009;7;WZ08-551;Hotels, Gasthöfe und Pensionen;REAL;101;-6.5
2009;8;WZ08-551;Hotels, Gasthöfe und Pensionen;REAL;103.8;-5.6
2009;9;WZ08-551;Hotels, Gasthöfe und Pensionen;REAL;112.3;-8.4
2009;10;WZ08-551;Hotels, Gasthöfe und Pensionen;REAL;105;-8.7
2009;11;WZ08-551;Hotels, Gasthöfe und Pensionen;REAL;86.6;-6.7
2009;12;WZ08-551;Hotels, Gasthöfe und Pensionen;REAL;89.9;-3.5
2009;1;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;REAL;66.2;-5.7
2009;2;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;REAL;70.1;-7.6
2009;3;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;REAL;76.9;-13.9
2009;4;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;REAL;96;-1.6
2009;5;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;REAL;119.8;-7.5
2009;6;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;REAL;128.9;-2
2009;7;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;REAL;148.5;0.5
2009;8;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;REAL;151;-0.5
2009;9;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;REAL;130.6;-2.2
2009;10;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;REAL;116.9;-3.6
2009;11;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;REAL;68.2;-10.1
2009;12;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;REAL;61.1;-9.9
2009;1;WZ08-553;Campingplätze;REAL;120.3;8.1
2009;2;WZ08-553;Campingplätze;REAL;60.9;-25
2009;3;WZ08-553;Campingplätze;REAL;104.5;-17.3
2009;4;WZ08-553;Campingplätze;REAL;134.4;-6
2009;5;WZ08-553;Campingplätze;REAL;123.3;-18.2
2009;6;WZ08-553;Campingplätze;REAL;133.8;10.4
2009;7;WZ08-553;Campingplätze;REAL;189.2;7
2009;8;WZ08-553;Campingplätze;REAL;195.9;8.1
2009;9;WZ08-553;Campingplätze;REAL;111.4;-22.2
2009;10;WZ08-553;Campingplätze;REAL;87;-3.8
2009;11;WZ08-553;Campingplätze;REAL;43;5.9
2009;12;WZ08-553;Campingplätze;REAL;51.5;28.1
2009;1;WZ08-559;Sonstige Beherbergungsstätten;REAL;0;0
2009;2;WZ08-559;Sonstige Beherbergungsstätten;REAL;0;0
2009;3;WZ08-559;Sonstige Beherbergungsstätten;REAL;0;0
2009;4;WZ08-559;Sonstige Beherbergungsstätten;REAL;0;0
2009;5;WZ08-559;Sonstige Beherbergungsstätten;REAL;0;0
2009;6;WZ08-559;Sonstige Beherbergungsstätten;REAL;0;0
2009;7;WZ08-559;Sonstige Beherbergungsstätten;REAL;0;0
2009;8;WZ08-559;Sonstige Beherbergungsstätten;REAL;0;0
2009;9;WZ08-559;Sonstige Beherbergungsstätten;REAL;0;0
2009;10;WZ08-559;Sonstige Beherbergungsstätten;REAL;0;0
2009;11;WZ08-559;Sonstige Beherbergungsstätten;REAL;0;0
2009;12;WZ08-559;Sonstige Beherbergungsstätten;REAL;0;0
2009;1;WZ08-56;Gastronomie;REAL;88.3;-8.4
2009;2;WZ08-56;Gastronomie;REAL;86.2;-13
2009;3;WZ08-56;Gastronomie;REAL;95.3;-9.2
2009;4;WZ08-56;Gastronomie;REAL;102;-4.7
2009;5;WZ08-56;Gastronomie;REAL;110.7;-6.3
2009;6;WZ08-56;Gastronomie;REAL;104.7;-6.7
2009;7;WZ08-56;Gastronomie;REAL;110.6;-4.3
2009;8;WZ08-56;Gastronomie;REAL;111.4;-4.5
2009;9;WZ08-56;Gastronomie;REAL;105.2;-5.8
2009;10;WZ08-56;Gastronomie;REAL;103.2;-7.6
2009;11;WZ08-56;Gastronomie;REAL;94.7;-8.8
2009;12;WZ08-56;Gastronomie;REAL;106.5;-6.4
2009;1;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;REAL;88.2;-7.8
2009;2;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;REAL;85.5;-12.8
2009;3;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;REAL;96.1;-9.4
2009;4;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;REAL;104.9;-1.1
2009;5;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;REAL;114;-6.1
2009;6;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;REAL;107.2;-5.1
2009;7;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;REAL;114.8;-4.3
2009;8;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;REAL;116.2;-4.7
2009;9;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;REAL;106.9;-4.8
2009;10;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;REAL;104.3;-7
2009;11;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;REAL;94.3;-8.3
2009;12;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;REAL;107.6;-6.8
2009;1;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;REAL;80.6;-9
2009;2;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;REAL;81;-10
2009;3;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;REAL;88.6;-0.4
2009;4;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;REAL;84;-15.2
2009;5;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;REAL;90.3;-3.5
2009;6;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;REAL;92.4;-9.5
2009;7;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;REAL;91.3;-3.8
2009;8;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;REAL;85.1;-3.5
2009;9;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;REAL;92.7;-9.2
2009;10;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;REAL;91.7;-6.9
2009;11;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;REAL;90.6;-5.8
2009;12;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;REAL;90.8;-1.8
2009;1;WZ08-563;Ausschank von Getränken;REAL;106.7;-8.1
2009;2;WZ08-563;Ausschank von Getränken;REAL;105.1;-14.8
2009;3;WZ08-563;Ausschank von Getränken;REAL;107.5;-15
2009;4;WZ08-563;Ausschank von Getränken;REAL;115.8;-8.5
2009;5;WZ08-563;Ausschank von Getränken;REAL;126;-11.8
2009;6;WZ08-563;Ausschank von Getränken;REAL;112.6;-11
2009;7;WZ08-563;Ausschank von Getränken;REAL;117.2;-8.4
2009;8;WZ08-563;Ausschank von Getränken;REAL;124.2;-8.5
2009;9;WZ08-563;Ausschank von Getränken;REAL;118.7;-6.1
2009;10;WZ08-563;Ausschank von Getränken;REAL;120.2;-10.2
2009;11;WZ08-563;Ausschank von Getränken;REAL;109.8;-11.7
2009;12;WZ08-563;Ausschank von Getränken;REAL;130.7;-8
2009;1;WZ08-561-01;Gaststättengewerbe;REAL;90.4;-8.1
2009;2;WZ08-561-01;Gaststättengewerbe;REAL;87.9;-13.4
2009;3;WZ08-561-01;Gaststättengewerbe;REAL;97.5;-10.4
2009;4;WZ08-561-01;Gaststättengewerbe;REAL;106.4;-2.3
2009;5;WZ08-561-01;Gaststättengewerbe;REAL;115.6;-6.9
2009;6;WZ08-561-01;Gaststättengewerbe;REAL;108.1;-5.8
2009;7;WZ08-561-01;Gaststättengewerbe;REAL;115.4;-4.5
2009;8;WZ08-561-01;Gaststättengewerbe;REAL;117.4;-5.1
2009;9;WZ08-561-01;Gaststättengewerbe;REAL;108.6;-4.8
2009;10;WZ08-561-01;Gaststättengewerbe;REAL;106.5;-7.3
2009;11;WZ08-561-01;Gaststättengewerbe;REAL;96.4;-8.9
2009;12;WZ08-561-01;Gaststättengewerbe;REAL;110.6;-7.1
2009;1;WZ08-55-01;Gastgewerbe;REAL;82.1;-9.2
2009;2;WZ08-55-01;Gastgewerbe;REAL;81.8;-13.1
2009;3;WZ08-55-01;Gastgewerbe;REAL;91.3;-8.1
2009;4;WZ08-55-01;Gastgewerbe;REAL;96.8;-8.1
2009;5;WZ08-55-01;Gastgewerbe;REAL;108.9;-8.1
2009;6;WZ08-55-01;Gastgewerbe;REAL;103.8;-8.1
2009;7;WZ08-55-01;Gastgewerbe;REAL;108.7;-4.6
2009;8;WZ08-55-01;Gastgewerbe;REAL;110.1;-4.5
2009;9;WZ08-55-01;Gastgewerbe;REAL;108.1;-7.4
2009;10;WZ08-55-01;Gastgewerbe;REAL;104;-8.1
2009;11;WZ08-55-01;Gastgewerbe;REAL;91.2;-7.7
2009;12;WZ08-55-01;Gastgewerbe;REAL;99.6;-4.9
2009;1;WZ08-55;Beherbergung;NOMINAL;61.9;-7.2
2009;2;WZ08-55;Beherbergung;NOMINAL;63.9;-11.3
2009;3;WZ08-55;Beherbergung;NOMINAL;72.5;-5.6
2009;4;WZ08-55;Beherbergung;NOMINAL;75.1;-12.4
2009;5;WZ08-55;Beherbergung;NOMINAL;91.5;-7.5
2009;6;WZ08-55;Beherbergung;NOMINAL;88.1;-7.7
2009;7;WZ08-55;Beherbergung;NOMINAL;90.9;-3.1
2009;8;WZ08-55;Beherbergung;NOMINAL;92.9;-2.2
2009;9;WZ08-55;Beherbergung;NOMINAL;98;-7.9
2009;10;WZ08-55;Beherbergung;NOMINAL;91.3;-7.4
2009;11;WZ08-55;Beherbergung;NOMINAL;72.9;-5.4
2009;12;WZ08-55;Beherbergung;NOMINAL;75.7;-2.6
2009;1;WZ08-551;Hotels, Gasthöfe und Pensionen;NOMINAL;61.4;-7.9
2009;2;WZ08-551;Hotels, Gasthöfe und Pensionen;NOMINAL;64.2;-11.4
2009;3;WZ08-551;Hotels, Gasthöfe und Pensionen;NOMINAL;72.8;-4.7
2009;4;WZ08-551;Hotels, Gasthöfe und Pensionen;NOMINAL;74.1;-13.3
2009;5;WZ08-551;Hotels, Gasthöfe und Pensionen;NOMINAL;90.9;-7.4
2009;6;WZ08-551;Hotels, Gasthöfe und Pensionen;NOMINAL;86.2;-9
2009;7;WZ08-551;Hotels, Gasthöfe und Pensionen;NOMINAL;86.7;-4.7
2009;8;WZ08-551;Hotels, Gasthöfe und Pensionen;NOMINAL;89;-3.5
2009;9;WZ08-551;Hotels, Gasthöfe und Pensionen;NOMINAL;97.7;-8.1
2009;10;WZ08-551;Hotels, Gasthöfe und Pensionen;NOMINAL;91.3;-7.8
2009;11;WZ08-551;Hotels, Gasthöfe und Pensionen;NOMINAL;74.6;-5
2009;12;WZ08-551;Hotels, Gasthöfe und Pensionen;NOMINAL;77.4;-2
2009;1;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;NOMINAL;54.4;-1.1
2009;2;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;NOMINAL;59.3;-3.6
2009;3;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;NOMINAL;62.9;-14.2
2009;4;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;NOMINAL;78;3.3
2009;5;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;NOMINAL;99.8;-5.2
2009;6;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;NOMINAL;109.1;0.6
2009;7;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;NOMINAL;134.5;-0.9
2009;8;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;NOMINAL;134.4;-2.3
2009;9;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;NOMINAL;108;-0.1
2009;10;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;NOMINAL;95.8;-2.4
2009;11;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;NOMINAL;54.9;-7.6
2009;12;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;NOMINAL;56.1;-6
2009;1;WZ08-553;Campingplätze;NOMINAL;95.7;10
2009;2;WZ08-553;Campingplätze;NOMINAL;48.4;-23.9
2009;3;WZ08-553;Campingplätze;NOMINAL;83.2;-15.8
2009;4;WZ08-553;Campingplätze;NOMINAL;107;-4.5
2009;5;WZ08-553;Campingplätze;NOMINAL;98.1;-17
2009;6;WZ08-553;Campingplätze;NOMINAL;106.6;12.2
2009;7;WZ08-553;Campingplätze;NOMINAL;154.7;9.6
2009;8;WZ08-553;Campingplätze;NOMINAL;160.2;10.6
2009;9;WZ08-553;Campingplätze;NOMINAL;91;-20.4
2009;10;WZ08-553;Campingplätze;NOMINAL;71.2;-1.5
2009;11;WZ08-553;Campingplätze;NOMINAL;35.2;8.6
2009;12;WZ08-553;Campingplätze;NOMINAL;42.1;31.2
2009;1;WZ08-559;Sonstige Beherbergungsstätten;NOMINAL;0;0
2009;2;WZ08-559;Sonstige Beherbergungsstätten;NOMINAL;0;0
2009;3;WZ08-559;Sonstige Beherbergungsstätten;NOMINAL;0;0
2009;4;WZ08-559;Sonstige Beherbergungsstätten;NOMINAL;0;0
2009;5;WZ08-559;Sonstige Beherbergungsstätten;NOMINAL;0;0
2009;6;WZ08-559;Sonstige Beherbergungsstätten;NOMINAL;0;0
2009;7;WZ08-559;Sonstige Beherbergungsstätten;NOMINAL;0;0
2009;8;WZ08-559;Sonstige Beherbergungsstätten;NOMINAL;0;0
2009;9;WZ08-559;Sonstige Beherbergungsstätten;NOMINAL;0;0
2009;10;WZ08-559;Sonstige Beherbergungsstätten;NOMINAL;0;0
2009;11;WZ08-559;Sonstige Beherbergungsstätten;NOMINAL;0;0
2009;12;WZ08-559;Sonstige Beherbergungsstätten;NOMINAL;0;0
2009;1;WZ08-56;Gastronomie;NOMINAL;77.2;-6.2
2009;2;WZ08-56;Gastronomie;NOMINAL;75.7;-11.2
2009;3;WZ08-56;Gastronomie;NOMINAL;83.8;-7
2009;4;WZ08-56;Gastronomie;NOMINAL;89.9;-2.6
2009;5;WZ08-56;Gastronomie;NOMINAL;97.6;-4.4
2009;6;WZ08-56;Gastronomie;NOMINAL;92.4;-4.9
2009;7;WZ08-56;Gastronomie;NOMINAL;97.7;-2.7
2009;8;WZ08-56;Gastronomie;NOMINAL;98.5;-2.9
2009;9;WZ08-56;Gastronomie;NOMINAL;93.1;-4.4
2009;10;WZ08-56;Gastronomie;NOMINAL;91.6;-6
2009;11;WZ08-56;Gastronomie;NOMINAL;84;-7.4
