Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;2_Merkmal_Code;2_Merkmal_Label;2_Auspraegung_Code;2_Auspraegung_Label;UNT003__Unternehmen__Anzahl;RSF101__RSF__Unternehmen__Prozent;ENH001__Oertliche_Einheiten__Anzahl;RSF102__RSF__Oertliche_Einheiten__Prozent;ERW012__Beschaeftigte__Anzahl;ERW005__Arbeitnehmer__Anzahl;RSF002__RSF__Arbeitnehmer__Prozent;ERW014__Teilzeitbeschaeftigte__Anzahl;UMS002__Umsatz__Mill._EUR;RSF104__RSF__Umsatz__Prozent;UMS049__Umsatz_je_Unternehmen__Tsd._EUR;UMS051__Umsatz_je_Beschaeftigten__Tsd._EUR;UMS056__Umsatz_aus_ECommerce__Prozent;ERT005__Sonstige_betriebliche_Ertraege__Mill._EUR;SUB001__Subventionen__Mill._EUR;BST021__Warenbestaende_am_Anfang_des_Jahres__Mill._EUR;BST022__Warenbestaende_am_Ende_des_Jahres__Mill._EUR;ETG008__Entgelte__Mill._EUR;RSF008__RSF__Entgelte__Prozent;INV018__Bruttoinvestitionen_in_Sachanlagen__Mill._EUR;RSF106__RSF__Bruttoinvestitionen_in_Sachanlagen__Prozent;ERT004__Rohertragsquote__Prozent;AUFW01__Aufwendungen__Mill._EUR;ERT003__Rohertrag__Mill._EUR;PRO013__Produktionswert__Mill._EUR;PRO018__Produktionswert_(Anteil_am_Umsatz)__Prozent;BWS003__Bruttowertschoepfung_zu_Faktorkosten__Mill._EUR;RSF107__RSF__BWS_zu_Faktorkosten__Prozent;BWS009__BWS_zu_Faktorkosten_(Anteil_am_Umsatz)__Prozent;BBU001__Bruttobetriebsueberschuss__Mill._EUR;BBU002__Bruttobetriebsueberschuss_(Anteil_am_Umsatz)__Prozent
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ085629;Erbringung sonstiger Verpflegungsdienstleistungen;9007;;18449;;221054;212902;;129953;10413;;1156;47;4,5;208;108;160;170;3591;;210;;66,1;9908;6888;10531;101,1;5227;;50,2;832;8,0
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ08563;Ausschank von Getränken;35563;1,0;37627;1,3;227544;188031;4,9;153305;6418;1,3;180;28;0,8;49;1;136;140;1198;3,8;156;11,5;71,1;5112;4566;6380;99,4;2848;2,1;44,4;1362;21,2
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856301;Schankwirtschaften;26837;;27952;;152755;123498;;99418;4309;;161;28;0,9;27;1;99;94;814;;94;;70,5;3443;3039;4268;99,1;1900;;44,1;888;20,6
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856302;Diskotheken und Tanzlokale;1386;;1529;;25739;24568;;21786;636;;459;25;1,5;9;0;14;14;137;;34;;77,7;529;494;641;100,9;285;;44,8;117;18,3
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856303;Bars;3703;;3977;;28162;24799;;19551;747;;202;27;0,1;6;0;10;13;156;;20;;73,7;609;551;748;100,1;340;;45,6;147;19,7
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856304;Vergnügungslokale;329;;544;;2568;2117;;1750;140;;426;55;0,8;0;0;2;3;19;;1;;78,2;106;110;140;99,6;59;;42,0;35;25,1
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856309;Sonstige getränkegeprägte Gastronomie;3307;;3626;;18320;13048;;10800;586;;177;32;0,7;6;0;11;17;72;;7;;63,4;424;372;582;99,3;264;;44,9;175;29,8
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856101;Gaststättengewerbe;172587;0,0;190821;0,5;1493927;1308859;1,5;912118;55518;0,8;322;37;2,3;535;21;922;973;13081;1,0;1821;5,1;70,0;46421;38890;55501;100,0;25909;1,1;46,7;9704;17,5
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ085501;Gastgewerbe;235077;0,0;272192;0,5;2384276;2135508;1,1;1362778;104216;0,7;443;44;10,0;1223;248;1657;1728;26214;0,7;4441;4,5;73,9;88821;77061;104601;100,4;49291;0,9;47,3;16938;16,3
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855;Beherbergung;43251;0,5;48524;1,0;434269;388174;1,8;175720;18663;1,1;432;43;23,1;849;2760;414;368;5238;1,7;1633;20,1;82,0;18279;15299;19353;103,7;10559;4,0;56,6;3947;21,2
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ08551;Hotels, Gasthöfe und Pensionen;29622;0,7;32877;1,2;363590;332963;2,0;143919;15408;1,3;520;42;22,7;730;2498;324;287;4496;1,9;1285;25,5;82,2;15503;12664;16031;104,0;8774;4,9;56,9;3095;20,1
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855101;Hotels (ohne Hotels garnis);10200;;12444;;237189;227933;;81590;11028;;1081;46;24,7;606;1886;251;218;3412;;944;;82,8;11602;9132;11555;104,8;6182;;56,1;1885;17,1
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855102;Hotels garnis;6096;;6699;;49425;43491;;22621;2190;;359;44;24,8;61;359;27;25;582;;170;;85,5;2104;1873;2235;102,1;1244;;56,8;503;23,0
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855103;Gasthöfe;7551;;7692;;58370;49038;;32378;1586;;210;27;8,4;51;178;36;33;400;;124;;73,9;1348;1173;1625;102,4;975;;61,4;464;29,2
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855104;Pensionen;5775;;6041;;18606;12500;;7330;604;;105;32;15,2;13;75;10;11;102;;47;;80,5;449;486;615;102,0;373;;61,9;244;40,4
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ08552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;10737;0,3;12342;2,0;50934;38475;3,7;22364;2165;2,6;202;43;33,2;87;194;63;60;490;3,5;206;14,5;81,9;1862;1773;2236;103,2;1198;3,7;55,3;581;26,8
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855201;Erholungs und Ferienheime;421;;518;;6609;6445;;3536;217;;516;33;21,2;29;43;6;6;105;;44;;79,7;261;173;245;112,7;161;;73,9;28;12,7
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855202;Ferienzentren;86;;114;;5167;5132;;1920;416;;4838;80;58,1;13;15;5;5;85;;48;;83,3;390;346;422;101,6;160;;38,4;54;12,9
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855203;Ferienhäuser und Ferienwohnungen;9497;;10580;;30431;18707;;12481;1219;;128;40;30,3;21;80;44;42;192;;71;;81,2;896;990;1231;101,0;661;;54,2;421;34,5
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855204;Jugendherbergen und Hütten;733;;1129;;8727;8190;;4427;314;;428;36;19,9;25;57;7;6;108;;43;;84,2;316;264;337;107,4;217;;69,2;79;25,1
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ08553;Campingplätze;1619;4,7;1727;4,5;12903;11318;5,6;6641;792;5,8;489;61;10,7;12;16;24;19;134;4,6;92;21,0;80,0;565;633;771;97,4;416;3,8;52,5;249;31,5
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ08559;Sonstige Beherbergungsstätten;1273;0,8;1578;3,7;6842;5419;5,7;2796;298;5,2;234;44;4,7;19;53;3;3;119;7,7;50;15,7;76,4;348;228;316;106,0;171;7,6;57,4;22;7,4
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855901;Privatquartiere;891;;918;;2328;1259;;935;76;;85;33;7,1;2;5;1;1;12;;7;;77,7;67;59;78;102,6;32;;42,0;17;21,8
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855909;Sonstige Beherbergungsstätten a.n.g.;382;;661;;4514;4159;;1861;222;;582;49;3,8;17;48;2;2;106;;44;;76,0;282;169;238;107,1;139;;62,7;5;2,4
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856;Gastronomie;170625;0,2;195650;0,8;1350699;1171767;1,5;757634;43295;1,0;254;32;4,3;1166;3800;959;899;11348;1,2;1308;5,6;69,0;39390;29861;43871;101,3;23062;1,2;53,3;8812;20,4
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ08561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;128492;0,3;142631;1,0;971168;835545;1,7;540351;30592;1,0;238;31;3,4;851;2809;658;631;7398;1,4;914;5,5;69,4;27353;21228;31028;101,4;16224;1,2;53,0;6872;22,5
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856101;Restaurants mit herkömmlicher Bedienung;70000;;75970;;586649;513518;;324532;16992;;243;29;3,2;438;1971;408;368;4511;;490;;68,5;15589;11639;17192;101,2;9500;;55,9;3772;22,2
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856102;Restaurants mit Selbstbedienung;3109;;5361;;90711;87840;;51326;4781;;1538;53;2,7;278;197;62;55;1223;;154;;74,0;4433;3540;4986;104,3;2316;;48,4;817;17,1
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856103;Imbissstuben und Ähnliches;35270;;37946;;151101;113563;;80769;4967;;141;33;6,7;66;363;102;95;817;;136;;65,9;4098;3273;4958;99,8;2343;;47,2;1292;26,0
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856104;Cafes;12062;;13304;;90873;77257;;55572;2419;;201;27;1,1;52;198;57;64;585;;84;;70,3;2082;1701;2433;100,6;1336;;55,2;595;24,6
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856105;Eissalons;8050;;10050;;51834;43367;;28152;1432;;178;28;0,0;17;80;29;48;263;;50;;75,0;1151;1075;1458;101,8;729;;50,9;397;27,7
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ08562;Caterer und sonstige Verpflegungsdienstleistungen;14102;1,0;23165;2,2;239522;226828;2,6;138470;9719;3,3;689;41;8,1;248;455;197;183;3350;2,1;294;17,5;68,1;9219;6622;9867;101,5;5315;3,5;54,7;1188;12,2
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ085621;EventCaterer;5605;;7324;;63555;58513;;37036;2076;;370;33;17,5;53;184;45;40;610;;75;;68,3;1966;1419;2109;101,6;1106;;53,3;342;16,5
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ085629;Erbringung sonstiger Verpflegungsdienstleistungen;8497;;15841;;175967;168315;;101435;7643;;899;43;5,5;195;271;152;143;2740;;219;;68,1;7254;5203;7758;101,5;4209;;55,1;847;11,1
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ08563;Ausschank von Getränken;28031;1,0;29854;1,4;140009;109393;6,7;78813;2984;2,6;106;21;1,2;68;536;104;85;600;7,1;99;13,1;67,4;2818;2011;2977;99,7;1523;3,2;51,0;752;25,2
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856301;Schankwirtschaften;22238;;23531;;102360;77880;;55045;2199;;99;21;1,3;47;349;70;53;438;;58;;67,5;2038;1484;2189;99,5;1104;;50,2;540;24,6
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856302;Diskotheken und Tanzlokale;730;;808;;8741;8151;;6328;134;;183;15;0,8;4;92;8;9;42;;11;;76,3;186;102;137;102,2;96;;72,1;44;33,0
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856303;Bars;2517;;2671;;16992;14578;;10250;303;;121;18;0,9;5;60;17;15;73;;12;;70,3;303;213;303;99,9;157;;51,8;63;20,6
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856304;Vergnügungslokale;212;;243;;2254;2075;;1505;41;;194;18;0,4;5;17;2;2;14;;9;;80,7;50;33;46;111,0;30;;73,9;13;30,7
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856309;Sonstige getränkegeprägte Gastronomie;2333;;2601;;9663;6709;;5684;307;;132;32;1,1;7;18;7;7;33;;10;;58,0;240;178;303;98,5;135;;44,0;93;30,1
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856101;Gaststättengewerbe;156523;0,2;172484;0,9;1111177;944939;1,7;619163;33576;0,9;215;30;3,2;919;3346;762;716;7998;1,4;1013;5,1;69,2;30170;23239;34004;101,3;17747;1,1;52,9;7624;22,7
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ085501;Gastgewerbe;213876;0,1;244173;0,7;1784968;1559941;1,2;933354;61958;0,8;290;35;9,9;2015;6561;1373;1268;16586;1,0;2941;11,4;72,9;57668;45159;63225;102,0;33621;1,4;54,3;12760;20,6
